,X,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,Site,Plot,FireFreq,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb
2629,51730,Pavetta schumanniana,3,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKNW,0.5,21.5,43,1954,1997,P,OCT,Pavetta schumanniana,Pavetta,schumanniana,Rubiaceae,am
2630,51731,Gardenia volkensii,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKNW,0.5,21.5,43,1954,1997,P,DEC,Gardenia volkensii,Gardenia,volkensii,Rubiaceae,am
2631,51732,Cissus cornifolia,9,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKNW,0.5,21.5,43,1954,1997,P,FEB,Cissus cornifolia,Cissus,cornifolia,Vitaceae,am
2632,51733,Cissus cornifolia,5,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKNW,0.5,21.5,43,1954,1997,P,OCT,Cissus cornifolia,Cissus,cornifolia,Vitaceae,am
2633,51734,Cissus cornifolia,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKNW,0.5,21.5,43,1954,1997,P,DEC,Cissus cornifolia,Cissus,cornifolia,Vitaceae,am
2634,51735,Unidentified species,6,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKNW,0.5,21.5,43,1954,1997,P,OCT,Unidentified species,Unidentified,species,,am
2635,51736,Unidentified species,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKNW,0.5,21.5,43,1954,1997,P,AUG,Unidentified species,Unidentified,species,,am
2636,51737,Unidentified species,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKNW,0.5,21.5,43,1954,1997,P,DEC,Unidentified species,Unidentified,species,,am
2637,51859,Sclerocarya birrea,18,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am
2638,51860,Sclerocarya birrea,3,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am
2639,51861,Sclerocarya birrea,3,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am
2640,51862,Sclerocarya birrea,3,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am
2641,51863,Sclerocarya birrea,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am
2642,51864,Lannea schweinfurthii,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,am
2643,51865,Ozoroa engleri,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Ozoroa engleri,Ozoroa,engleri,Anacardiaceae,am
2644,51866,Ozoroa engleri,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Ozoroa engleri,Ozoroa,engleri,Anacardiaceae,am
2645,51867,Ehretia rigida,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Ehretia rigida,Ehretia,rigida,Boraginaceae,am
2646,51868,Ehretia obtusifolia,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am
2647,51869,Ehretia obtusifolia,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am
2648,51870,Ehretia rigida,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Ehretia rigida,Ehretia,rigida,Boraginaceae,am
2649,51871,Ehretia rigida,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Ehretia rigida,Ehretia,rigida,Boraginaceae,am
2650,51872,Commiphora africana,6,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Commiphora africana,Commiphora,africana,Burseraceae,am
2651,51873,Gymnosporia heterophylla,5,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Gymnosporia heterophylla,Gymnosporia,heterophylla,Celastraceae,am
2652,51874,Gymnosporia heterophylla,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Gymnosporia heterophylla,Gymnosporia,heterophylla,Celastraceae,am
2653,51875,Gymnosporia heterophylla,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Gymnosporia heterophylla,Gymnosporia,heterophylla,Celastraceae,am
2654,51876,Gymnosporia heterophylla,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Gymnosporia heterophylla,Gymnosporia,heterophylla,Celastraceae,am
2655,51877,Gymnosporia heterophylla,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Gymnosporia heterophylla,Gymnosporia,heterophylla,Celastraceae,am
2656,51878,Combretum apiculatum,70,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am
2657,51879,Combretum apiculatum,66,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am
2658,51880,Combretum apiculatum,36,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am
2659,51881,Combretum apiculatum,34,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am
2660,51882,Combretum apiculatum,22,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am
2661,51883,Terminalia sericea,21,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Terminalia sericea,Terminalia,sericea,Combretaceae,am
2662,51884,Combretum collinum,12,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Combretum collinum,Combretum,collinum,Combretaceae,am
2663,51885,Combretum collinum,12,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Combretum collinum,Combretum,collinum,Combretaceae,am
2664,51886,Combretum hereroense,10,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Combretum hereroense,Combretum,hereroense,Combretaceae,am
2665,51887,Terminalia sericea,9,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Terminalia sericea,Terminalia,sericea,Combretaceae,am
2666,51888,Combretum hereroense,8,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Combretum hereroense,Combretum,hereroense,Combretaceae,am
2667,51889,Combretum collinum,7,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Combretum collinum,Combretum,collinum,Combretaceae,am
2668,51890,Combretum zeyheri,7,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Combretum zeyheri,Combretum,zeyheri,Combretaceae,am
2669,51891,Terminalia sericea,7,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Terminalia sericea,Terminalia,sericea,Combretaceae,am
2670,51892,Terminalia sericea,7,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Terminalia sericea,Terminalia,sericea,Combretaceae,am
2671,51893,Combretum collinum,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Combretum collinum,Combretum,collinum,Combretaceae,am
2672,51894,Combretum collinum,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Combretum collinum,Combretum,collinum,Combretaceae,am
2673,51895,Terminalia sericea,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Terminalia sericea,Terminalia,sericea,Combretaceae,am
2674,51896,Combretum hereroense,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Combretum hereroense,Combretum,hereroense,Combretaceae,am
2675,51897,Combretum zeyheri,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Combretum zeyheri,Combretum,zeyheri,Combretaceae,am
2676,51898,Diospyros mespiliformis,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Diospyros mespiliformis,Diospyros,mespiliformis,Ebenaceae,am
2677,51899,Euclea divinorum,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Euclea divinorum,Euclea,divinorum,Ebenaceae,am
2678,51900,Euclea divinorum,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Euclea divinorum,Euclea,divinorum,Ebenaceae,am
2679,51901,Euclea divinorum,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Euclea divinorum,Euclea,divinorum,Ebenaceae,am
2680,51902,Spirostachys africana,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Spirostachys africana,Spirostachys,africana,Euphorbiaceae,am
2681,51903,Acacia exuvialis,79,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
2682,51904,Acacia exuvialis,63,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
2683,51905,Acacia exuvialis,53,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
2684,51906,Ormocarpum trichocarpum,44,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
2685,51907,Acacia gerrardii,36,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Acacia gerrardii,Acacia,gerrardii,Leguminosae,nfix
2686,51908,Acacia nigrescens,36,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
2687,51909,Acacia exuvialis,34,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
2688,51910,Dalbergia melanoxylon,29,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix
2689,51911,Dalbergia melanoxylon,26,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix
2690,51912,Dichrostachys cinerea,25,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
2691,51913,Dichrostachys cinerea,24,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
2692,51914,Ormocarpum trichocarpum,23,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
2693,51915,Dichrostachys cinerea,21,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
2694,51916,Dichrostachys cinerea,20,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
2695,51917,Dalbergia melanoxylon,15,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix
2696,51918,Dichrostachys cinerea,15,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
2697,51919,Acacia gerrardii,14,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Acacia gerrardii,Acacia,gerrardii,Leguminosae,nfix
2698,51920,Acacia gerrardii,11,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Acacia gerrardii,Acacia,gerrardii,Leguminosae,nfix
2699,51921,Albizia harveyi,11,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix
2700,51922,Dalbergia melanoxylon,10,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix
2701,51923,Acacia exuvialis,8,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
2702,51924,Albizia harveyi,8,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix
2703,51925,Lonchocarpus capassa,8,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
2704,51926,Albizia harveyi,7,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix
2705,51927,Ormocarpum trichocarpum,7,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
2706,51928,Ormocarpum trichocarpum,7,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
2707,51929,Albizia harveyi,6,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix
2708,51930,Albizia harveyi,6,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix
2709,51931,Acacia nigrescens,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
2710,51932,Pterocarpus rotundifolius,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Pterocarpus rotundifolius,Pterocarpus,rotundifolius,Leguminosae,nfix
2711,51933,Lonchocarpus capassa,3,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
2712,51934,Pterocarpus rotundifolius,3,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Pterocarpus rotundifolius,Pterocarpus,rotundifolius,Leguminosae,nfix
2713,51935,Acacia nigrescens,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
2714,51936,Dalbergia melanoxylon,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix
2715,51937,Lonchocarpus capassa,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
2716,51938,Ormocarpum trichocarpum,2,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
2717,51939,Acacia gerrardii,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Acacia gerrardii,Acacia,gerrardii,Leguminosae,nfix
2718,51940,Acacia nigrescens,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
2719,51941,Acacia tortilis,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix
2720,51942,Cassia transversali-seminata,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Cassia transversali-seminata,Cassia,transversali-seminata,Leguminosae,am
2721,51943,Cassia transversali-seminata,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Cassia transversali-seminata,Cassia,transversali-seminata,Leguminosae,am
2722,51944,Lonchocarpus capassa,1,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
2723,51945,Strychnos madagascariensis,25,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Strychnos madagascariensis,Strychnos,madagascariensis,Loganiaceae,am
2724,51946,Strychnos madagascariensis,20,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,FEB,Strychnos madagascariensis,Strychnos,madagascariensis,Loganiaceae,am
2725,51947,Strychnos madagascariensis,9,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Strychnos madagascariensis,Strychnos,madagascariensis,Loganiaceae,am
2726,51948,Strychnos madagascariensis,5,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,OCT,Strychnos madagascariensis,Strychnos,madagascariensis,Loganiaceae,am
2727,51949,Strychnos madagascariensis,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Strychnos madagascariensis,Strychnos,madagascariensis,Loganiaceae,am
2728,51950,Grewia damine,5,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,APR,Grewia damine,Grewia,damine,Malvaceae,am
2729,51951,Grewia damine,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,DEC,Grewia damine,Grewia,damine,Malvaceae,am
2730,51952,Grewia damine,4,stems ha-1,Density,1996-1999,57,"Kruger National Park, South Africa",KrugerSkukuza,SKSK,0.5,21.5,43,1954,1997,P,AUG,Grewia damine,Grewia,damine,Malvaceae,am
