,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,Site,Plot,FireFreq,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb
63928,Lepidagathis anobrya,0.9346,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_208_0_0,0,0,0,NA,1994,UB,CONT,Lepidagathis anobrya,Lepidagathis,anobrya,Acanthaceae,am
63929,Aspilia bussei,3.7383,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_208_0_0,0,0,0,NA,1994,UB,CONT,Aspilia bussei,Aspilia,bussei,Compositae,am
63930,Andropogon gayanus,81.3084,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_208_0_0,0,0,0,NA,1994,UB,CONT,Andropogon gayanus,Andropogon,gayanus,Poaceae,am
63931,Diheteropogon amplectens,6.5421,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_208_0_0,0,0,0,NA,1994,UB,CONT,Diheteropogon amplectens,Diheteropogon,amplectens,Poaceae,am
63932,Andropogon chinensis,2.8037,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_208_0_0,0,0,0,NA,1994,UB,CONT,Andropogon chinensis,Andropogon,chinensis,Poaceae,am
63933,Ophiuros exaltatus,2.8037,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_208_0_0,0,0,0,NA,1994,UB,CONT,Ophiuros exaltatus,Ophiuros,exaltatus,Poaceae,am
63934,Pennisetum pedicellatum,1.8692,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_208_0_0,0,0,0,NA,1994,UB,CONT,Pennisetum pedicellatum,Pennisetum,pedicellatum,Poaceae,am
63935,Cochlospermum planchonii,7.8947,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Cochlospermum planchonii,Cochlospermum,planchonii,Bixaceae,am
63936,Aspilia bussei,0.6579,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Aspilia bussei,Aspilia,bussei,Compositae,am
63937,Andropogon gayanus,49.3421,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Andropogon gayanus,Andropogon,gayanus,Poaceae,am
63938,Diheteropogon amplectens,29.6053,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Diheteropogon amplectens,Diheteropogon,amplectens,Poaceae,am
63939,Loudetia togoensis,5.2632,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Loudetia togoensis,Loudetia,togoensis,Poaceae,am
63940,Ophiuros exaltatus,3.2895,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Ophiuros exaltatus,Ophiuros,exaltatus,Poaceae,am
63941,Andropogon pseudapricus,1.3158,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Andropogon pseudapricus,Andropogon,pseudapricus,Poaceae,am
63942,Tripogon minimus,1.3158,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Tripogon minimus,Tripogon,minimus,Poaceae,am
63943,Andropogon chinensis,0.6579,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Andropogon chinensis,Andropogon,chinensis,Poaceae,am
63944,Spermacoce radiata,0.6579,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_303_0_0,0,0,0,NA,1994,UB,CONT,Spermacoce radiata,Spermacoce,radiata,Rubiaceae,am
63945,Cochlospermum planchonii,3.9604,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,4_415_0_0,0,0,0,NA,1994,UB,CONT,Cochlospermum planchonii,Cochlospermum,planchonii,Bixaceae,am
63946,Andropogon gayanus,74.2574,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,4_415_0_0,0,0,0,NA,1994,UB,CONT,Andropogon gayanus,Andropogon,gayanus,Poaceae,am
63947,Ophiuros exaltatus,9.901,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,4_415_0_0,0,0,0,NA,1994,UB,CONT,Ophiuros exaltatus,Ophiuros,exaltatus,Poaceae,am
63948,Andropogon chinensis,4.9505,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,4_415_0_0,0,0,0,NA,1994,UB,CONT,Andropogon chinensis,Andropogon,chinensis,Poaceae,am
63949,Panicum phragmitoides,3.9604,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,4_415_0_0,0,0,0,NA,1994,UB,CONT,Panicum phragmitoides,Panicum,phragmitoides,Poaceae,am
63950,Diheteropogon amplectens,2.9703,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,4_415_0_0,0,0,0,NA,1994,UB,CONT,Diheteropogon amplectens,Diheteropogon,amplectens,Poaceae,am
63951,Cochlospermum planchonii,6.6667,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,1_101_0_0,1,4,4,1991,1994,P,OCTNOV,Cochlospermum planchonii,Cochlospermum,planchonii,Bixaceae,am
63952,Pentanema indicum,1.3333,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,1_101_0_0,1,4,4,1991,1994,P,OCTNOV,Pentanema indicum,Pentanema,indicum,Compositae,am
63953,Andropogon gayanus,40.6667,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,1_101_0_0,1,4,4,1991,1994,P,OCTNOV,Andropogon gayanus,Andropogon,gayanus,Poaceae,am
63954,Loudetia togoensis,30,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,1_101_0_0,1,4,4,1991,1994,P,OCTNOV,Loudetia togoensis,Loudetia,togoensis,Poaceae,am
63955,Diheteropogon amplectens,9.3333,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,1_101_0_0,1,4,4,1991,1994,P,OCTNOV,Diheteropogon amplectens,Diheteropogon,amplectens,Poaceae,am
63956,Andropogon pseudapricus,8,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,1_101_0_0,1,4,4,1991,1994,P,OCTNOV,Andropogon pseudapricus,Andropogon,pseudapricus,Poaceae,am
63957,Andropogon chinensis,2.6667,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,1_101_0_0,1,4,4,1991,1994,P,OCTNOV,Andropogon chinensis,Andropogon,chinensis,Poaceae,am
63958,Siphonochilus aethiopicus,1.3333,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,1_101_0_0,1,4,4,1991,1994,P,OCTNOV,Siphonochilus aethiopicus,Siphonochilus,aethiopicus,Zingiberaceae,am
63959,Cochlospermum planchonii,10.6383,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_201_0_0,1,4,4,1991,1994,P,OCTNOV,Cochlospermum planchonii,Cochlospermum,planchonii,Bixaceae,am
63960,Andropogon gayanus,59.5745,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_201_0_0,1,4,4,1991,1994,P,OCTNOV,Andropogon gayanus,Andropogon,gayanus,Poaceae,am
63961,Andropogon chinensis,14.8936,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_201_0_0,1,4,4,1991,1994,P,OCTNOV,Andropogon chinensis,Andropogon,chinensis,Poaceae,am
63962,Diheteropogon amplectens,9.5745,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_201_0_0,1,4,4,1991,1994,P,OCTNOV,Diheteropogon amplectens,Diheteropogon,amplectens,Poaceae,am
63963,Cymbopogon schoenanthus,5.3191,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,2_201_0_0,1,4,4,1991,1994,P,OCTNOV,Cymbopogon schoenanthus,Cymbopogon,schoenanthus,Poaceae,am
63964,Monechma ciliatum,0.7576,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Monechma ciliatum,Monechma,ciliatum,Acanthaceae,am
63965,Peristrophe bicalyculata,0.7576,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Peristrophe bicalyculata,Peristrophe,bicalyculata,Acanthaceae,am
63966,Pandiaka angustifolia,0.7576,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Pandiaka angustifolia,Pandiaka,angustifolia,Amaranthaceae,am
63967,Crinum ornatum,0.7576,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Crinum ornatum,Crinum,ornatum,Amaryllidaceae,am
63968,Aspilia bussei,0.7576,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Aspilia bussei,Aspilia,bussei,Compositae,am
63969,Indigofera colutea,0.7576,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Indigofera colutea,Indigofera,colutea,Leguminosae,nfix
63970,Sida spinosa,1.5152,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Sida spinosa,Sida,spinosa,Malvaceae,am
63971,Andropogon pseudapricus,23.4848,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Andropogon pseudapricus,Andropogon,pseudapricus,Poaceae,am
63972,Euclasta condylotricha,17.4242,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Euclasta condylotricha,Euclasta,condylotricha,Poaceae,am
63973,Andropogon gayanus,10.6061,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Andropogon gayanus,Andropogon,gayanus,Poaceae,am
63974,Microchloa indica,10.6061,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Microchloa indica,Microchloa,indica,Poaceae,am
63975,Andropogon fastigiatus,7.5758,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Andropogon fastigiatus,Andropogon,fastigiatus,Poaceae,am
63976,Loudetia togoensis,6.0606,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Loudetia togoensis,Loudetia,togoensis,Poaceae,am
63977,Panicum phragmitoides,6.0606,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Panicum phragmitoides,Panicum,phragmitoides,Poaceae,am
63978,Pennisetum pedicellatum,6.0606,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Pennisetum pedicellatum,Pennisetum,pedicellatum,Poaceae,am
63979,Pennisetum polystachyon,3.0303,percent,Frequency,1995,66,"Tiogo State Forest in Burkina Faso, West Africa ",Tiogo,3_314_0_0,1,4,4,1991,1994,P,OCTNOV,Pennisetum polystachyon,Pennisetum,polystachyon,Poaceae,am
