,Site,Plot,FireFreq,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb,FireLevel
384,Kisatchia,D,0,Quercus marilandica,6.772838578,m2 ha-1,Basal area,1999,97,"Kisatchia National Forest, LA, USA",0,0,NA,1961,UB,CONT,Quercus marilandica,Quercus,marilandica,Fagaceae,ecto,0Low
385,Kisatchia,D,0,Quercus falcata,5.34853571,m2 ha-1,Basal area,1999,97,"Kisatchia National Forest, LA, USA",0,0,NA,1961,UB,CONT,Quercus falcata,Quercus,falcata,Fagaceae,ecto,0Low
386,Kisatchia,D,0,Quercus stellata,0.533047481,m2 ha-1,Basal area,1999,97,"Kisatchia National Forest, LA, USA",0,0,NA,1961,UB,CONT,Quercus stellata,Quercus,stellata,Fagaceae,ecto,0Low
387,Kisatchia,D,0,Pinus palustris,4.571916886,m2 ha-1,Basal area,1999,97,"Kisatchia National Forest, LA, USA",0,0,NA,1961,UB,CONT,Pinus palustris,Pinus,palustris,Pinaceae,ecto,0Low
388,Kisatchia,D,0,Pinus taeda,3.41463945,m2 ha-1,Basal area,1999,97,"Kisatchia National Forest, LA, USA",0,0,NA,1961,UB,CONT,Pinus taeda,Pinus,taeda,Pinaceae,ecto,0Low
389,Kisatchia,D,0.527027027,Pinus palustris,27.30520042,m2 ha-1,Basal area,1999,97,"Kisatchia National Forest, LA, USA",19.5,37,1962,1998,P,MARCH,Pinus palustris,Pinus,palustris,Pinaceae,ecto,5High
390,KrugerMopani,MODZ,0,Ozoroa engleri,0.002862235,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Ozoroa engleri,Ozoroa,engleri,Anacardiaceae,am,0Low
391,KrugerMopani,MODZ,0,Commiphora africana,0.04244696,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Commiphora africana,Commiphora,africana,Burseraceae,am,0Low
392,KrugerMopani,MODZ,0,Combretum imberbe,0.01107685,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Combretum imberbe,Combretum,imberbe,Combretaceae,am,0Low
393,KrugerMopani,MODZ,0,Colophospermum mopane,1.683696,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,0Low
394,KrugerMopani,MODZ,0,Acacia karroo,0.05652915,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Acacia karroo,Acacia,karroo,Leguminosae,nfix,0Low
395,KrugerMopani,MODZ,0,Dalbergia melanoxylon,0.04768485,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix,0Low
396,KrugerMopani,MODZ,0,Dichrostachys cinerea,0.003463305,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,0Low
397,KrugerMopani,MODZ,0,Grewia flava,0.0002575,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Grewia flava,Grewia,flava,Malvaceae,am,0Low
398,KrugerMopani,MODZ,0.3333333,Colophospermum mopane,1.2741245,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,1Mid
399,KrugerMopani,MODZ,0.3333333,Dalbergia melanoxylon,0.006239675,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix,1Mid
400,KrugerMopani,MODZ,0.3333333,Dichrostachys cinerea,0.00483718,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,1Mid
401,KrugerMopani,MODZ,0.3333333,Lonchocarpus capassa,0.00412162,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,1Mid
402,KrugerMopani,MODZ,0.3333333,Grewia flava,0.01648648,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Grewia flava,Grewia,flava,Malvaceae,am,1Mid
403,KrugerMopani,MODZ,0.5,Commiphora africana,0.00913053,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,2Mid
404,KrugerMopani,MODZ,0.5,Terminalia prunioides,0.000458,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Terminalia prunioides,Terminalia,prunioides,Combretaceae,am,2Mid
405,KrugerMopani,MODZ,0.5,Colophospermum mopane,0.87739,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,2Mid
406,KrugerMopani,MODZ,0.5,Dalbergia melanoxylon,0.009187775,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix,2Mid
407,KrugerMopani,MODZ,0.5,Dichrostachys cinerea,0.002862235,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,2Mid
408,KrugerMopani,MODZ,0.5,Lonchocarpus capassa,0.00231841,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,2Mid
409,KrugerMopani,MODZ,1,Ozoroa engleri,0.00071556,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Ozoroa engleri,Ozoroa,engleri,Anacardiaceae,am,5High
410,KrugerMopani,MODZ,1,Commiphora africana,0.03297295,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,5High
411,KrugerMopani,MODZ,1,Terminalia prunioides,0.008271865,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Terminalia prunioides,Terminalia,prunioides,Combretaceae,am,5High
412,KrugerMopani,MODZ,1,Colophospermum mopane,0.8772825,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,5High
413,KrugerMopani,MODZ,1,Acacia nigrescens,0.02908032,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,5High
414,KrugerMopani,MODZ,1,Dalbergia melanoxylon,0.00495167,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix,5High
415,KrugerMopani,MODZ,1,Acacia karroo,0.002862235,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Acacia karroo,Acacia,karroo,Leguminosae,nfix,5High
416,KrugerMopani,MODZ,1,Dichrostachys cinerea,0.002833615,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,5High
417,KrugerMopani,MODZ,1,Grewia flava,0.001402495,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Grewia flava,Grewia,flava,Malvaceae,am,5High
418,KrugerMopani,MOMO,0,Commiphora africana,0.001402495,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Commiphora africana,Commiphora,africana,Burseraceae,am,0Low
419,KrugerMopani,MOMO,0,Combretum imberbe,0.0317422,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Combretum imberbe,Combretum,imberbe,Combretaceae,am,0Low
420,KrugerMopani,MOMO,0,Combretum apiculatum,0.011448945,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am,0Low
421,KrugerMopani,MOMO,0,Colophospermum mopane,2.607998,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,0Low
422,KrugerMopani,MOMO,0,Acacia nigrescens,0.10555925,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,0Low
423,KrugerMopani,MOMO,0,Dichrostachys cinerea,0.024872835,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,0Low
424,KrugerMopani,MOMO,0,Acacia tortilis,0.011448945,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix,0Low
425,KrugerMopani,MOMO,0,Grewia flava,0.003234325,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Grewia flava,Grewia,flava,Malvaceae,am,0Low
426,KrugerMopani,MOMO,0.3333333,Ehretia obtusifolia,0.00183183,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,1Mid
427,KrugerMopani,MOMO,0.3333333,Commiphora africana,0.025731505,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,1Mid
428,KrugerMopani,MOMO,0.3333333,Combretum apiculatum,0.010332675,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am,1Mid
429,KrugerMopani,MOMO,0.3333333,Terminalia prunioides,0.001402495,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Terminalia prunioides,Terminalia,prunioides,Combretaceae,am,1Mid
430,KrugerMopani,MOMO,0.3333333,Colophospermum mopane,1.1105835,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,1Mid
431,KrugerMopani,MOMO,0.3333333,Acacia nigrescens,0.000458,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,1Mid
432,KrugerMopani,MOMO,0.3333333,Dichrostachys cinerea,0.0002575,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,1Mid
433,KrugerMopani,MOMO,0.3333333,Grewia flava,0.041674145,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Grewia flava,Grewia,flava,Malvaceae,am,1Mid
434,KrugerMopani,MOMO,0.5,Ehretia obtusifolia,0.005552735,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,2Mid
435,KrugerMopani,MOMO,0.5,Commiphora africana,0.003577795,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,2Mid
436,KrugerMopani,MOMO,0.5,Colophospermum mopane,1.07102,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,2Mid
437,KrugerMopani,MOMO,0.5,Acacia tortilis,0.002862235,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix,2Mid
438,KrugerMopani,MOMO,0.5,Acacia nigrescens,0.001030405,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,2Mid
439,KrugerMopani,MOMO,1,Ehretia obtusifolia,0.00071556,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,5High
440,KrugerMopani,MOMO,1,Commiphora africana,0.001402495,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,5High
441,KrugerMopani,MOMO,1,Colophospermum mopane,1.378052,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,5High
442,KrugerMopani,MOMO,1,Acacia tortilis,0.09428205,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix,5High
443,KrugerMopani,MOMO,1,Dichrostachys cinerea,0.030082095,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,5High
444,KrugerMopani,MOMO,1,Lonchocarpus capassa,0.00483718,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,5High
445,KrugerMopani,MONS,0,Lannea schweinfurthii,0.005609985,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,am,0Low
446,KrugerMopani,MONS,0,Sclerocarya birrea,0.00483718,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am,0Low
447,KrugerMopani,MONS,0,Colophospermum mopane,0.7947855,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,0Low
448,KrugerMopani,MONS,0,Albizia harveyi,0.0764217,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix,0Low
449,KrugerMopani,MONS,0,Dalbergia melanoxylon,0.06663285,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix,0Low
450,KrugerMopani,MONS,0,Albizia petersiana,0.049201825,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Albizia petersiana,Albizia,petersiana,Leguminosae,nfix,0Low
451,KrugerMopani,MONS,0,Lonchocarpus capassa,0.03254363,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,0Low
452,KrugerMopani,MONS,0,Dichrostachys cinerea,0.01479776,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,0Low
453,KrugerMopani,MONS,0.3333333,Colophospermum mopane,1.803266,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,1Mid
454,KrugerMopani,MONS,0.3333333,Albizia harveyi,0.02421452,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix,1Mid
455,KrugerMopani,MONS,0.3333333,Albizia petersiana,0.012050015,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Albizia petersiana,Albizia,petersiana,Leguminosae,nfix,1Mid
456,KrugerMopani,MONS,0.3333333,Dalbergia melanoxylon,0.005152025,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix,1Mid
457,KrugerMopani,MONS,0.3333333,Lonchocarpus capassa,0.00231841,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,1Mid
458,KrugerMopani,MONS,0.3333333,Dichrostachys cinerea,0.00071556,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,1Mid
459,KrugerMopani,MONS,0.5,Combretum imberbe,0.017888975,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Combretum imberbe,Combretum,imberbe,Combretaceae,am,2Mid
460,KrugerMopani,MONS,0.5,Terminalia prunioides,0.003463305,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Terminalia prunioides,Terminalia,prunioides,Combretaceae,am,2Mid
461,KrugerMopani,MONS,0.5,Colophospermum mopane,0.6128905,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,2Mid
462,KrugerMopani,MONS,0.5,Lonchocarpus capassa,0.033316425,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,2Mid
463,KrugerMopani,MONS,0.5,Albizia harveyi,0.008815685,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix,2Mid
464,KrugerMopani,MONS,0.5,Dichrostachys cinerea,0.0087012,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,2Mid
465,KrugerMopani,MONS,0.5,Albizia petersiana,0.00314846,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Albizia petersiana,Albizia,petersiana,Leguminosae,nfix,2Mid
466,KrugerMopani,MONS,0.5,Dalbergia melanoxylon,0.0024329,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix,2Mid
467,KrugerMopani,MONS,1,Combretum imberbe,0.09173465,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Combretum imberbe,Combretum,imberbe,Combretaceae,am,5High
468,KrugerMopani,MONS,1,Colophospermum mopane,0.1753764,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,5High
469,KrugerMopani,MONS,1,Albizia harveyi,0.14763415,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix,5High
470,KrugerMopani,MONS,1,Lonchocarpus capassa,0.03823948,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,5High
471,KrugerMopani,MONS,1,Dichrostachys cinerea,0.00838635,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,5High
472,KrugerMopani,MOTS,0,Lannea schweinfurthii,0.00412162,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,am,0Low
473,KrugerMopani,MOTS,0,Ehretia obtusifolia,0.0002575,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,0Low
474,KrugerMopani,MOTS,0,Commiphora africana,0.0141466,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Commiphora africana,Commiphora,africana,Burseraceae,am,0Low
475,KrugerMopani,MOTS,0,Colophospermum mopane,1.982864,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,0Low
476,KrugerMopani,MOTS,0,Dichrostachys cinerea,0.007957015,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,0Low
477,KrugerMopani,MOTS,0,Grewia flava,0.031484595,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Grewia flava,Grewia,flava,Malvaceae,am,0Low
478,KrugerMopani,MOTS,0.3333333,Ehretia obtusifolia,0.00183183,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,1Mid
479,KrugerMopani,MOTS,0.3333333,Commiphora africana,0.009388135,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,1Mid
480,KrugerMopani,MOTS,0.3333333,Colophospermum mopane,1.2127865,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,1Mid
481,KrugerMopani,MOTS,0.3333333,Dichrostachys cinerea,0.1404499,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,1Mid
482,KrugerMopani,MOTS,0.3333333,Acacia karroo,0.00412162,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",14.33333,42,1957,1999,P,AUG,Acacia karroo,Acacia,karroo,Leguminosae,nfix,1Mid
483,KrugerMopani,MOTS,0.5,Ehretia obtusifolia,0.00412162,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,2Mid
484,KrugerMopani,MOTS,0.5,Commiphora africana,0.003463305,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,2Mid
485,KrugerMopani,MOTS,0.5,Gymnosporia senegalensis,0.03680835,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am,2Mid
486,KrugerMopani,MOTS,0.5,Colophospermum mopane,0.893132,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",21.5,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,2Mid
487,KrugerMopani,MOTS,1,Commiphora africana,0.01660097,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,5High
488,KrugerMopani,MOTS,1,Colophospermum mopane,0.833841,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Colophospermum mopane,Colophospermum,mopane,Leguminosae,am,5High
489,KrugerMopani,MOTS,1,Dichrostachys cinerea,0.048972865,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,5High
490,KrugerMopani,MOTS,1,Acacia karroo,0.002862235,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Acacia karroo,Acacia,karroo,Leguminosae,nfix,5High
491,KrugerMopani,MOTS,1,Grewia flava,0.00183183,m2 ha-1,Basal area,1999,56,"Kruger National Park, South Africa",43,42,1957,1999,P,AUG,Grewia flava,Grewia,flava,Malvaceae,am,5High
492,KrugerPretoriuskop,PRFA,0,Sclerocarya birrea,0.40168625,m2 ha-1,Basal area,1996,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am,0Low
493,KrugerPretoriuskop,PRFA,0,Rhus pentheri,0.0548118,m2 ha-1,Basal area,1996,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Rhus pentheri,Rhus,pentheri,Anacardiaceae,am,0Low
494,KrugerPretoriuskop,PRFA,0,Searsia pyroides,0.001144895,m2 ha-1,Basal area,1996,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Searsia pyroides,Searsia,pyroides,Anacardiaceae,am,0Low
495,KrugerPretoriuskop,PRFA,0,Ehretia obtusifolia,0.042876295,m2 ha-1,Basal area,1996,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,0Low
496,KrugerPretoriuskop,PRFA,0,Commiphora neglecta,0.00208943,m2 ha-1,Basal area,1996,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Commiphora neglecta,Commiphora,neglecta,Burseraceae,am,0Low
497,KrugerPretoriuskop,PRFA,0,Gymnosporia senegalensis,0.37372215,m2 ha-1,Basal area,1996,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am,0Low
498,KrugerPretoriuskop,PRFA,0,Gymnosporia heterophylla,0.009273645,m2 ha-1,Basal area,1996,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Gymnosporia heterophylla,Gymnosporia,heterophylla,Celastraceae,am,0Low
